,0
"Ответственность , добросовестность (СК) (614_4)",291.0
Стрессоустойчивость (СК) (601_4),270.0
Составление и контроль графика приема пациентов (2186_33),218.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",192.0
Консультирование по медицинским услугам (2185_33),178.0
Пунктуальность (СК) (612_4),137.0
Внимательность (СК) (536_4),119.0
Командность (СК) (1371_4),116.0
Вежливость (СК) (581_4),70.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),64.0
"Организаторские способности, лидерство (СК) (393_4)",36.0
Исходящие звонки (3581_33),18.0
Английский язык (ЯС) (1918_32),3.0
