,0
"Ответственность , добросовестность (СК) (614_4)",589.0
Стрессоустойчивость (СК) (601_4),462.0
Составление и контроль графика приема пациентов (2186_33),382.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",345.0
Консультирование по медицинским услугам (2185_33),273.0
Внимательность (СК) (536_4),232.0
Пунктуальность (СК) (612_4),229.0
Командность (СК) (1371_4),166.0
Вежливость (СК) (581_4),157.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),146.0
"Организаторские способности, лидерство (СК) (393_4)",91.0
Исходящие звонки (3581_33),36.0
Английский язык (ЯС) (1918_32),0.0
