,0
"Ответственность , добросовестность (СК) (614_4)",21.0
Коммуникабельность (СК) (617_4),20.0
Дисциплинированность (СК) (593_4),15.0
Покупка и доставка необходимых товаров за счет средств получателя социальных услуг (159_1),8.0
Уход за нуждающимися категориями получателей социальных услуг (182_1),8.0
Командность (СК) (1371_4),8.0
"Личные установки и ценности, мировоззрение (2043_4)",8.0
Помощь в уборке жилых помещений (166_1),5.0
Помощь в оплате коммунальных и иных услуг за счет средств клиента (158_1),3.0
Предоставление социальных услуг (183_1),3.0
Склонность к здоровому образу жизни (СК) (1662_4),2.0
Пунктуальность (СК) (612_4),1.0
