,0
"Ответственность , добросовестность (СК) (614_4)",1456.0
Дисциплинированность (СК) (593_4),965.0
"Личные установки и ценности, мировоззрение (2043_4)",625.0
Коммуникабельность (СК) (617_4),605.0
Покупка и доставка необходимых товаров за счет средств получателя социальных услуг (159_1),430.0
Предоставление социальных услуг (183_1),286.0
Пунктуальность (СК) (612_4),278.0
Помощь в оплате коммунальных и иных услуг за счет средств клиента (158_1),267.0
Уход за нуждающимися категориями получателей социальных услуг (182_1),243.0
Помощь в уборке жилых помещений (166_1),243.0
Склонность к здоровому образу жизни (СК) (1662_4),148.0
Командность (СК) (1371_4),122.0
