,0
Выполнение массажа (массажист) (833_12),154.0
"Личные установки и ценности, мировоззрение (2043_4)",142.0
Коммуникабельность (СК) (617_4),99.0
"Ответственность , добросовестность (СК) (614_4)",97.0
Аккуратность (СК) (575_4),75.0
"Саморазвитие, обучаемость (СК) (604_4)",68.0
Доброжелательность (СК) (1126_4),66.0
Командность (СК) (1371_4),61.0
Дисциплинированность (СК) (593_4),48.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),46.0
Пунктуальность (СК) (612_4),43.0
Вежливость (СК) (581_4),33.0
Грамотность (СК) (1368_4),29.0
"Организация безопасной среды для пациентов и персонала (медсестра, врач-стоматолог, массажист) (123_12)",29.0
"Прием звонков, ведение переговоров и запись клиентов (Администратор медицинского центра) (2480_12)",27.0
Знание анатомии и техник массажа (2481_12),26.0
Высокая работоспособность (СК) (586_4),24.0
Работа в перевязочном (процедурном) кабинете (медсестра) (149_12),23.0
Нравственность (СК) (622_4),21.0
Стрессоустойчивость (СК) (601_4),20.0
Проведение обследования пациента (массажист) (2698_12),18.0
Целеустремленность (СК) (588_4),15.0
Внимательность (СК) (536_4),11.0
"Организаторские способности, лидерство (СК) (393_4)",10.0
Инициативность (СК) (610_4),7.0
Сестринское дело (73_12),6.0
Выполнение медицинского массажа (медсестра) (2141_12),6.0
"Дипломатичность, неконфликтность (СК) (1369_4)",4.0
Трудолюбие (СК) (597_4),4.0
"Позитивность, оптимизм (СК) (607_4)",2.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",2.0
"Верность, преданность, лояльность (СК) (582_4)",1.0
