,0
Выполнение массажа (массажист) (833_12),680.0
"Личные установки и ценности, мировоззрение (2043_4)",574.0
"Ответственность , добросовестность (СК) (614_4)",450.0
Коммуникабельность (СК) (617_4),436.0
Дисциплинированность (СК) (593_4),239.0
Аккуратность (СК) (575_4),229.0
Доброжелательность (СК) (1126_4),225.0
Командность (СК) (1371_4),182.0
Пунктуальность (СК) (612_4),173.0
"Саморазвитие, обучаемость (СК) (604_4)",164.0
Вежливость (СК) (581_4),151.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),146.0
Знание анатомии и техник массажа (2481_12),125.0
Высокая работоспособность (СК) (586_4),111.0
"Организация безопасной среды для пациентов и персонала (медсестра, врач-стоматолог, массажист) (123_12)",108.0
Грамотность (СК) (1368_4),100.0
Проведение обследования пациента (массажист) (2698_12),97.0
Работа в перевязочном (процедурном) кабинете (медсестра) (149_12),87.0
Стрессоустойчивость (СК) (601_4),77.0
Целеустремленность (СК) (588_4),76.0
"Прием звонков, ведение переговоров и запись клиентов (Администратор медицинского центра) (2480_12)",57.0
"Позитивность, оптимизм (СК) (607_4)",52.0
"Организаторские способности, лидерство (СК) (393_4)",52.0
Сестринское дело (73_12),49.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",47.0
Внимательность (СК) (536_4),45.0
Нравственность (СК) (622_4),33.0
Инициативность (СК) (610_4),27.0
Выполнение медицинского массажа (медсестра) (2141_12),25.0
"Верность, преданность, лояльность (СК) (582_4)",23.0
Трудолюбие (СК) (597_4),21.0
"Дипломатичность, неконфликтность (СК) (1369_4)",13.0
