,0
"Личные установки и ценности, мировоззрение (2043_4)",887.0
Выполнение массажа (массажист) (833_12),822.0
Коммуникабельность (СК) (617_4),693.0
"Ответственность , добросовестность (СК) (614_4)",584.0
Доброжелательность (СК) (1126_4),428.0
Аккуратность (СК) (575_4),408.0
"Саморазвитие, обучаемость (СК) (604_4)",364.0
Командность (СК) (1371_4),346.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),308.0
Пунктуальность (СК) (612_4),285.0
Вежливость (СК) (581_4),223.0
Дисциплинированность (СК) (593_4),210.0
Высокая работоспособность (СК) (586_4),193.0
Грамотность (СК) (1368_4),168.0
Стрессоустойчивость (СК) (601_4),154.0
Знание анатомии и техник массажа (2481_12),142.0
"Позитивность, оптимизм (СК) (607_4)",108.0
Нравственность (СК) (622_4),104.0
"Организация безопасной среды для пациентов и персонала (медсестра, врач-стоматолог, массажист) (123_12)",97.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",82.0
Внимательность (СК) (536_4),79.0
Проведение обследования пациента (массажист) (2698_12),75.0
Работа в перевязочном (процедурном) кабинете (медсестра) (149_12),72.0
"Прием звонков, ведение переговоров и запись клиентов (Администратор медицинского центра) (2480_12)",72.0
Целеустремленность (СК) (588_4),70.0
Трудолюбие (СК) (597_4),60.0
Сестринское дело (73_12),59.0
Выполнение медицинского массажа (медсестра) (2141_12),44.0
"Организаторские способности, лидерство (СК) (393_4)",41.0
Инициативность (СК) (610_4),38.0
"Дипломатичность, неконфликтность (СК) (1369_4)",24.0
"Верность, преданность, лояльность (СК) (582_4)",23.0
