,0
"Ответственность , добросовестность (СК) (614_4)",73.0
Дисциплинированность (СК) (593_4),44.0
"Личные установки и ценности, мировоззрение (2043_4)",30.0
Предоставление социальных услуг (183_1),27.0
Коммуникабельность (СК) (617_4),23.0
Работа с информацией (356_1),8.0
"Определение объема и форм социальной помощи, методов и технологий социальной работы (407_1)",7.0
Командность (СК) (1371_4),4.0
Содействие в консультировании по вопросам социальной защиты (277_1),3.0
Внимательность (СК) (536_4),2.0
"Саморазвитие, обучаемость (СК) (604_4)",2.0
Грамотность (СК) (1368_4),0.0
