,0
"Ответственность , добросовестность (СК) (614_4)",142.0
"Личные установки и ценности, мировоззрение (2043_4)",102.0
Коммуникабельность (СК) (617_4),101.0
Дисциплинированность (СК) (593_4),88.0
Командность (СК) (1371_4),34.0
"Определение объема и форм социальной помощи, методов и технологий социальной работы (407_1)",25.0
Работа с информацией (356_1),20.0
Грамотность (СК) (1368_4),20.0
Предоставление социальных услуг (183_1),17.0
Внимательность (СК) (536_4),17.0
"Саморазвитие, обучаемость (СК) (604_4)",10.0
Содействие в консультировании по вопросам социальной защиты (277_1),7.0
