,0
"Продажи и продвижение товаров и услуг (мед. представитель, администратор медцентра) (2623_12)",775.0
"Личные установки и ценности, мировоззрение (2043_4)",489.0
"Организация, проведение и участие в обучающих мероприятиях (медицинский представитель) (2624_12)",471.0
Коммуникабельность (СК) (617_4),422.0
Целеустремленность (СК) (588_4),352.0
"Ответственность , добросовестность (СК) (614_4)",253.0
"Саморазвитие, обучаемость (СК) (604_4)",253.0
"Владение и работа с ПК, MS Office, 1С, проф. программами, офисной техникой (2237_12)",249.0
Ведение переговоров и развитие партнерских отношений (медицинский представитель) (2625_12),248.0
"Ведение электронного и бумажного документооборота (медпредставитель, администратор медцентра) (2483_12)",187.0
"Работа с клиентской базой (администратор медцентра, медпредставитель) (2484_12)",186.0
Инициативность (СК) (610_4),112.0
Активность (СК) (576_4),112.0
Командность (СК) (1371_4),110.0
Нравственность (СК) (622_4),108.0
Дисциплинированность (СК) (593_4),105.0
Стрессоустойчивость (СК) (601_4),99.0
Грамотность (СК) (1368_4),87.0
"Самоорганизация, отношение себе  (СК) (1629_4)",78.0
Знание медицинской терминологии (мед.представитель) (2942_12),21.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),12.0
