,0
"Продажи и продвижение товаров и услуг (мед. представитель, администратор медцентра) (2623_12)",136.0
Коммуникабельность (СК) (617_4),102.0
"Организация, проведение и участие в обучающих мероприятиях (медицинский представитель) (2624_12)",100.0
"Личные установки и ценности, мировоззрение (2043_4)",90.0
"Ответственность , добросовестность (СК) (614_4)",53.0
Ведение переговоров и развитие партнерских отношений (медицинский представитель) (2625_12),49.0
"Работа с клиентской базой (администратор медцентра, медпредставитель) (2484_12)",48.0
"Ведение электронного и бумажного документооборота (медпредставитель, администратор медцентра) (2483_12)",45.0
Целеустремленность (СК) (588_4),36.0
"Владение и работа с ПК, MS Office, 1С, проф. программами, офисной техникой (2237_12)",32.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),32.0
Активность (СК) (576_4),28.0
"Саморазвитие, обучаемость (СК) (604_4)",26.0
Дисциплинированность (СК) (593_4),21.0
Грамотность (СК) (1368_4),21.0
Инициативность (СК) (610_4),18.0
Командность (СК) (1371_4),17.0
Стрессоустойчивость (СК) (601_4),13.0
Нравственность (СК) (622_4),12.0
Знание медицинской терминологии (мед.представитель) (2942_12),11.0
"Самоорганизация, отношение себе  (СК) (1629_4)",2.0
