,0
"Ответственность , добросовестность (СК) (614_4)",266.0
"Личные установки и ценности, мировоззрение (2043_4)",261.0
Коммуникабельность (СК) (617_4),158.0
Дисциплинированность (СК) (593_4),145.0
Проведение диагностических исследований (4354_14),137.0
Командность (СК) (1371_4),133.0
Осмотр животных и диагностивание болезней (4248_14),123.0
Проведение хирургических операций (4557_14),107.0
Консультирование по вопросам лечения животных (4244_14),90.0
Использование диагностического оборудования: рентген (4554_14),89.0
Методы лечения животных (4352_14),86.0
Оказание платных ветеринарных услуг (4470_14),82.0
Подготовка и проведение профилактических ветеринарно-санитарных и оздоровительных мероприятий (4357_14),79.0
Проведение профилактических мероприятий по предупреждению заболеваний животных и падежа (4253_14),79.0
Аккуратность (СК) (575_4),71.0
"Саморазвитие, обучаемость (СК) (604_4)",63.0
Стрессоустойчивость (СК) (601_4),63.0
Принципы лечения и профилактики болезней (4254_14),51.0
Лечение скота и птицы (4350_14),45.0
Организация и проведение ветеринарных мероприятий (4359_14),39.0
Вакцинация животных (4396_14),38.0
проведение противоэпизоотических мероприятий (4459_14),37.0
Пунктуальность (СК) (612_4),34.0
Осуществлять исследование причин возникновения процессов протекания болезней животных (4474_14),30.0
"Контроль, проверка лечения пациентов (5974_14)",28.0
Повышение продуктивности скота и птицы (4490_14),27.0
Контроль процессов (6210_14),24.0
Соблюдение правил внутреннего распорядка и режима работы (4476_14),19.0
Клинические обследования животных (4936_14),18.0
Умение работать с клиентами (4722_14),13.0
Склонность к здоровому образу жизни (СК) (1662_4),5.0
Продажа ветеринарных препаратов (4489_14),4.0
Ассистирование (4464_14),3.0
Помощь врачу на приеме (4400_14),2.0
Поддержание чистоты в помещениях ветеринарной клиники (142_14),0.0
