,0
"Ответственность , добросовестность (СК) (614_4)",673.0
"Личные установки и ценности, мировоззрение (2043_4)",526.0
Осмотр животных и диагностивание болезней (4248_14),432.0
Дисциплинированность (СК) (593_4),411.0
Проведение диагностических исследований (4354_14),375.0
Проведение профилактических мероприятий по предупреждению заболеваний животных и падежа (4253_14),371.0
Коммуникабельность (СК) (617_4),240.0
Осуществлять исследование причин возникновения процессов протекания болезней животных (4474_14),227.0
Оказание платных ветеринарных услуг (4470_14),209.0
Командность (СК) (1371_4),202.0
Подготовка и проведение профилактических ветеринарно-санитарных и оздоровительных мероприятий (4357_14),176.0
Организация и проведение ветеринарных мероприятий (4359_14),172.0
"Саморазвитие, обучаемость (СК) (604_4)",156.0
Проведение хирургических операций (4557_14),131.0
проведение противоэпизоотических мероприятий (4459_14),124.0
Аккуратность (СК) (575_4),112.0
Методы лечения животных (4352_14),106.0
Пунктуальность (СК) (612_4),101.0
Стрессоустойчивость (СК) (601_4),95.0
Соблюдение правил внутреннего распорядка и режима работы (4476_14),93.0
Принципы лечения и профилактики болезней (4254_14),92.0
Лечение скота и птицы (4350_14),89.0
Консультирование по вопросам лечения животных (4244_14),87.0
Вакцинация животных (4396_14),69.0
Повышение продуктивности скота и птицы (4490_14),64.0
Использование диагностического оборудования: рентген (4554_14),64.0
Склонность к здоровому образу жизни (СК) (1662_4),45.0
Умение работать с клиентами (4722_14),43.0
Контроль процессов (6210_14),38.0
Продажа ветеринарных препаратов (4489_14),26.0
Клинические обследования животных (4936_14),22.0
Поддержание чистоты в помещениях ветеринарной клиники (142_14),21.0
Ассистирование (4464_14),18.0
"Контроль, проверка лечения пациентов (5974_14)",14.0
Помощь врачу на приеме (4400_14),0.0
