,0
"Личные установки и ценности, мировоззрение (2043_4)",937.0
"Ответственность , добросовестность (СК) (614_4)",692.0
Коммуникабельность (СК) (617_4),664.0
Аккуратность (СК) (575_4),486.0
Осмотр животных и диагностивание болезней (4248_14),418.0
Командность (СК) (1371_4),416.0
"Саморазвитие, обучаемость (СК) (604_4)",390.0
Проведение хирургических операций (4557_14),375.0
Дисциплинированность (СК) (593_4),323.0
Проведение диагностических исследований (4354_14),297.0
Стрессоустойчивость (СК) (601_4),278.0
Консультирование по вопросам лечения животных (4244_14),277.0
Использование диагностического оборудования: рентген (4554_14),273.0
Проведение профилактических мероприятий по предупреждению заболеваний животных и падежа (4253_14),199.0
Оказание платных ветеринарных услуг (4470_14),193.0
Пунктуальность (СК) (612_4),184.0
Вакцинация животных (4396_14),176.0
Ассистирование (4464_14),166.0
Подготовка и проведение профилактических ветеринарно-санитарных и оздоровительных мероприятий (4357_14),159.0
Принципы лечения и профилактики болезней (4254_14),150.0
Поддержание чистоты в помещениях ветеринарной клиники (142_14),142.0
Умение работать с клиентами (4722_14),135.0
Методы лечения животных (4352_14),115.0
Осуществлять исследование причин возникновения процессов протекания болезней животных (4474_14),111.0
Организация и проведение ветеринарных мероприятий (4359_14),109.0
Лечение скота и птицы (4350_14),107.0
"Контроль, проверка лечения пациентов (5974_14)",77.0
Продажа ветеринарных препаратов (4489_14),67.0
Соблюдение правил внутреннего распорядка и режима работы (4476_14),65.0
Помощь врачу на приеме (4400_14),52.0
Клинические обследования животных (4936_14),51.0
Контроль процессов (6210_14),51.0
Склонность к здоровому образу жизни (СК) (1662_4),36.0
проведение противоэпизоотических мероприятий (4459_14),33.0
Повышение продуктивности скота и птицы (4490_14),33.0
