,0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",6.0
"Личные установки и ценности, мировоззрение (2043_4)",4.0
Стрессоустойчивость (СК) (601_4),3.0
"Организаторские способности, лидерство (СК) (393_4)",3.0
Коммуникабельность (СК) (617_4),3.0
"Саморазвитие, обучаемость (СК) (604_4)",2.0
Дисциплинированность (СК) (593_4),2.0
"Ответственность , добросовестность (СК) (614_4)",2.0
Координация и контроль деятельности персонала (500_1),1.0
Внимательность (СК) (536_4),1.0
Взаимодействие со СМИ (488_1),1.0
Нормативные правовые акты в сфере социального обслуживания (165_1),1.0
Организация мероприятий по привлечению ресурсов (434_1),1.0
Доброжелательность (СК) (1126_4),0.0
