,0
"Ответственность , добросовестность (СК) (614_4)",401.0
Дисциплинированность (СК) (593_4),268.0
"Личные установки и ценности, мировоззрение (2043_4)",200.0
Техносферная безопасность (1378_1),132.0
"Организаторские способности, лидерство (СК) (393_4)",108.0
Организация и контроль обеспечения безопасных условий и охраны труда (347_1),101.0
Коммуникабельность (СК) (617_4),90.0
Участие в расследовании несчастных случаев и профессиональных заболеваний (285_1),86.0
Пунктуальность (СК) (612_4),80.0
Проведение и оформление инструктажей по охране труда (284_1),75.0
Законы и иные нормативно-правовые акты в сфере охраны труда (337_1),72.0
Обеспечение создания и функционирования управления системой охраны труда (344_1),71.0
"Организация, координация и ведение работ по охране труда (342_1)",63.0
"Планирование, организация и проведение обучения и аттестации работников в области охраны труда (287_1)",55.0
"Организация и проведение профилактических работ по предупреждению производственного травматизма, профессиональных заболеваний (289_1)",55.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),53.0
Контроль за соблюдением требований по охране труда и иных (349_1),46.0
"Обеспечение работников СИЗ, спецодеждой и специальной обувью: контроль, выдача, применение, ремонт (343_1)",39.0
Внимательность (СК) (536_4),38.0
Организация и контроль проведения медицинских осмотров (332_1),38.0
Проведение СОУТ (327_1),31.0
Командность (СК) (1371_4),30.0
Аккуратность (СК) (575_4),23.0
Работа с предписаниями органов надзорного контроля (353_1),16.0
Взаимодействие с органами государственного надзора в части ОТ (359_1),10.0
"Участие в расследовании производственного травматизма, аварий, инцидентов (670_1)",5.0
"Оформление и выдача актов проверок, предписаний (570_1)",4.0
Амбициозность (СК) (1367_4).1,0.0
"Дальновидность, стратегическое мышление, рассудительность (СК) (590_4).1",0.0
