,0
Коммуникабельность (СК) (617_4),946.0
"Личные установки и ценности, мировоззрение (2043_4)",785.0
"Ответственность , добросовестность (СК) (614_4)",549.0
"Саморазвитие, обучаемость (СК) (604_4)",521.0
Консультирование по экономическим и финансовым вопросам (3238_8),402.0
Поддержка и работа с клиентами (6891_8),345.0
Дисциплинированность (СК) (593_4),338.0
Работа с покупателями и клиентами (4062_8),337.0
Заключение новых договоров страхования (6657_8),301.0
Консультирование по вопросам страхования (6668_8),299.0
Пользователь ПК (922_8),260.0
Заключение договоров с контрагентами (1212_8),258.0
Целеустремленность (СК) (588_4),256.0
"Умение  вести переписку, деловые переговоры, коммуницировать (1320_8)",225.0
Поиск клиентов для заключение договора страхования (6806_8),222.0
Стрессоустойчивость (СК) (601_4),198.0
Инициативность (СК) (610_4),184.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),179.0
Пролонгация договоров страхования (6659_8),150.0
Формирование и ведение базы клиентов (6893_8),147.0
Пунктуальность (СК) (612_4),134.0
Внимательность (СК) (536_4),133.0
Высокая работоспособность (СК) (586_4),129.0
Продажа страховых продуктов (6818_8),78.0
Передача полисов клиентам (6931_8),77.0
Нравственность (СК) (622_4),76.0
Расчет стоимости страхового полиса/премии (6796_8),71.0
Обзвон клиентов (6852_8),69.0
Доброжелательность (СК) (1126_4),65.0
Активность (СК) (576_4),59.0
"Страхование: заключение договора страхования, ведение учета по договорам страхования (3626_8)",53.0
Выполнение продаж (6841_8),45.0
Знание работы с компьютером (925_8),37.0
анализ выполнения плана (3431_8),30.0
"Заключение, пролонгация, оформление договоров ОСАГО (6673_8)",28.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),28.0
(О) Работа с документами (кроме первичных) (1601_8),28.0
Знание 1С (2742_8),25.0
Подготовка отчетности (3398_8),23.0
"Проектирование инвестиций: политика, программа, проект, бюджет (3243_8)",23.0
(О) Взаимодействие с банками (856_8),10.0
Консультирование по кредитным продуктам (6873_8),9.0
Консультирование по программе автострахования (6844_8),6.0
Ведение документооборота страхования (6820_8),4.0
Ведение отчетности по договорам страхования (6670_8),2.0
"Приобретение, ремонт, продажа автомобилей (7130_8)",2.0
"Дальновидность, стратегическое мышление, рассудительность (СК) (590_4)",1.0
