,0
"Личные установки и ценности, мировоззрение (2043_4)",210.0
Коммуникабельность (СК) (617_4),200.0
"Саморазвитие, обучаемость (СК) (604_4)",128.0
Пользователь ПК (922_8),117.0
Консультирование по экономическим и финансовым вопросам (3238_8),113.0
"Умение  вести переписку, деловые переговоры, коммуницировать (1320_8)",98.0
Заключение договоров с контрагентами (1212_8),97.0
Работа с покупателями и клиентами (4062_8),96.0
"Ответственность , добросовестность (СК) (614_4)",90.0
Стрессоустойчивость (СК) (601_4),89.0
Поддержка и работа с клиентами (6891_8),88.0
Поиск клиентов для заключение договора страхования (6806_8),86.0
Консультирование по вопросам страхования (6668_8),74.0
Заключение новых договоров страхования (6657_8),70.0
Целеустремленность (СК) (588_4),61.0
Клиентоцентричность (клиенториентированность) (СК) (626_4),59.0
Формирование и ведение базы клиентов (6893_8),55.0
Дисциплинированность (СК) (593_4),40.0
Пролонгация договоров страхования (6659_8),37.0
Внимательность (СК) (536_4),34.0
Продажа страховых продуктов (6818_8),32.0
Высокая работоспособность (СК) (586_4),31.0
Пунктуальность (СК) (612_4),28.0
Обзвон клиентов (6852_8),28.0
Расчет стоимости страхового полиса/премии (6796_8),25.0
Активность (СК) (576_4),21.0
"Страхование: заключение договора страхования, ведение учета по договорам страхования (3626_8)",20.0
Знание работы с компьютером (925_8),19.0
Передача полисов клиентам (6931_8),17.0
Инициативность (СК) (610_4),15.0
Выполнение продаж (6841_8),8.0
"Заключение, пролонгация, оформление договоров ОСАГО (6673_8)",8.0
Доброжелательность (СК) (1126_4),7.0
Знание 1С (2742_8),7.0
Консультирование по программе автострахования (6844_8),6.0
"Проектирование инвестиций: политика, программа, проект, бюджет (3243_8)",5.0
(О) Работа с документами (кроме первичных) (1601_8),5.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),5.0
Подготовка отчетности (3398_8),5.0
Ведение отчетности по договорам страхования (6670_8),3.0
"Дальновидность, стратегическое мышление, рассудительность (СК) (590_4)",3.0
(О) Взаимодействие с банками (856_8),3.0
анализ выполнения плана (3431_8),3.0
Нравственность (СК) (622_4),3.0
Консультирование по кредитным продуктам (6873_8),1.0
Ведение документооборота страхования (6820_8),1.0
"Приобретение, ремонт, продажа автомобилей (7130_8)",1.0
